Local Employees,Total Employees,Local Sales,Total Sales,International,Ad Spending,New Location,Ownership Type,Industry Type,Industry Category,Age,Buyer
39,39,87,87,0,D,S,Private,87,C,12,1
39,39,87,87,0,D,S,Private,87,C,8,1
39,39,87,87,0,D,M,Private,73,C,5,1
39,39,89,89,0,B,S,Private,73,C,3,1
39,39,89,89,0,D,S,,73,C,6,1
39,39,89,89,0,D,S,,87,C,3,1
39,39,93,93,0,D,S,,50,B,3,0
39,39,98,98,0,D,M,,87,C,2,1
39,39,109,109,0,D,S,Private,57,F,6,1
39,39,109,109,0,D,S,,57,F,2,1
39,39,111,111,0,E,S,Private,60,A,2,1
39,39,122,122,0,D,S,,61,A,3,1
39,39,122,122,0,D,S,Private,61,A,9,1
39,39,132,132,0,D,S,,15,G,4,0
41,41,0,0,0,D,S,,91,C,5,0
41,41,0,0,0,D,S,,91,C,5,0
41,41,0,0,0,D,S,,91,C,5,0
41,41,0,0,0,D,S,,91,C,5,0
41,41,0,0,0,D,S,,93,C,5,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,4,0
41,41,0,0,0,D,S,,91,C,3,0
41,41,0,0,0,D,S,,91,C,3,0
41,41,0,0,0,D,S,,92,C,2,1
41,41,11,11,0,D,M,Private,72,C,7,0
41,41,17,17,0,A,M,Private,7,I,6,0
41,41,22,22,0,B,S,Private,86,C,6,1
41,41,22,22,0,D,S,,59,F,6,0
41,41,22,22,0,C,M,Private,75,C,10,0
41,41,22,22,0,D,M,,87,C,2,1
41,41,24,24,0,E,S,Private,27,H,9,1
41,41,24,24,0,D,S,Private,48,E,7,0
41,41,24,24,0,E,M,,37,H,3,0
41,41,24,24,0,D,M,,48,E,2,0
41,41,24,24,0,E,S,Private,27,H,2,1
41,41,28,28,0,E,S,Private,36,H,1,1
41,41,28,28,0,D,S,,73,C,2,1
41,41,28,28,0,D,S,,36,H,2,1
41,41,28,28,0,E,M,Private,36,H,6,1
41,41,30,30,0,D,M,Private,83,C,10,1
41,41,30,30,0,D,S,,27,H,12,1
41,41,35,35,0,D,M,,87,C,2,1
41,41,35,35,0,D,S,Private,35,H,12,1
41,41,41,41,0,D,S,Private,82,C,5,1
41,41,41,41,0,D,S,,36,H,12,1
41,41,41,41,0,D,S,#N/A,82,C,6,1
41,41,41,41,0,B,S,Private,87,C,7,1
41,41,41,41,0,D,S,Private,82,C,12,1
41,41,41,41,0,B,S,,87,C,2,1
41,41,41,41,0,C,S,Private,82,C,12,1
41,41,41,41,0,D,S,,42,E,3,1
41,41,43,43,0,A,S,,80,C,1,1
41,41,43,43,0,E,S,Private,82,C,1,1
41,41,46,46,0,B,S,,73,C,1,1
41,41,46,46,0,D,M,Private,73,C,5,1
41,41,46,46,0,D,S,,87,C,2,1
41,41,59,59,0,D,S,Private,50,B,10,1
41,41,63,63,0,D,S,,62,A,2,1
41,41,69,69,0,D,S,,50,B,4,0
41,41,72,72,0,D,S,Private,81,C,6,1
41,41,72,72,0,A,S,Private,81,C,10,1
41,41,72,72,0,D,M,,81,C,5,1
41,41,72,72,0,D,S,Private,73,C,5,1
41,41,74,74,0,D,S,Private,50,B,7,0
41,41,82,82,0,D,M,,86,C,12,1
22,41,59,87,0,D,S,,61,A,3,1
26,41,9,87,0,D,S,Public,49,E,6,1
41,41,95,95,0,D,S,,64,A,6,1
41,41,115,115,0,D,S,Private,57,F,2,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,6,0
43,43,0,0,0,D,S,,92,C,6,0
43,43,0,0,0,D,S,,92,C,6,0
43,43,0,0,0,D,S,,91,C,5,0
43,43,0,0,0,D,S,,92,C,5,0
43,43,0,0,0,D,S,,92,C,5,0
43,43,0,0,0,D,S,,92,C,5,0
43,43,0,0,0,D,S,,92,C,5,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,S,,92,C,4,0
43,43,0,0,0,D,M,,92,C,4,0
43,43,0,0,0,D,S,#N/A,92,C,8,0
43,43,0,0,0,D,S,,92,C,6,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,99,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,S,,92,C,3,0
43,43,0,0,0,D,M,,92,C,2,0
43,43,0,0,0,D,S,,92,C,2,0
43,43,0,0,0,D,S,,92,C,2,0
43,43,0,0,0,B,S,Private,91,C,1,1
43,43,0,0,0,D,M,,99,C,3,1
43,43,0,0,0,D,S,,99,C,3,1
43,43,0,0,0,D,S,,99,C,5,1
43,43,0,0,0,D,S,,92,C,4,1
43,43,9,9,0,D,S,Private,73,C,10,0
43,43,9,9,0,C,S,,83,C,5,0
43,43,9,9,0,B,S,Private,73,C,10,0
43,43,9,9,0,D,S,,73,C,3,0
43,43,9,9,0,D,S,,83,C,3,0
43,43,9,9,0,A,S,Private,73,C,2,1
43,43,9,9,0,D,S,,86,C,3,1
43,43,11,11,0,B,S,Private,84,C,6,1
43,43,11,11,0,D,M,Private,7,I,5,0
43,43,15,15,0,D,M,Private,54,F,12,0
43,43,17,17,0,D,S,Private,58,F,7,0
43,43,17,17,0,E,S,Private,82,C,2,1
43,43,17,17,0,E,S,,82,C,1,1
43,43,22,22,0,D,S,Private,87,C,10,1
43,43,22,22,0,C,S,Private,56,F,2,1
43,43,22,22,0,B,S,Private,27,H,9,1
43,43,22,22,0,B,S,Private,75,C,12,0
43,43,22,22,0,B,S,Private,27,H,6,0
43,43,22,22,0,C,S,Private,72,C,12,0
43,43,22,22,0,C,S,Private,87,C,12,0
43,43,22,22,0,D,S,Private,72,C,6,0
43,43,22,22,0,C,S,Private,59,F,6,0
43,43,22,22,0,D,S,,86,C,5,0
43,43,22,22,0,D,S,,86,C,3,0
43,43,22,22,0,A,S,,58,F,2,0
43,43,22,22,0,E,S,,27,H,1,1
43,43,22,22,0,D,S,Private,87,C,1,1
43,43,22,22,0,D,S,Private,27,H,12,1
43,43,22,22,0,A,S,Private,87,C,10,1
43,43,22,22,0,A,M,,87,C,12,1
43,43,22,22,0,D,S,Private,27,H,12,1
43,43,22,22,0,B,S,Private,87,C,12,1
43,43,22,22,0,D,S,Private,87,C,7,1
43,43,22,22,0,D,S,Private,86,C,12,1
43,43,22,22,0,D,S,Private,86,C,8,1
43,43,22,22,0,B,S,Private,27,H,12,1
43,43,22,22,0,C,S,Private,86,C,2,1
43,43,22,22,0,C,S,Private,76,C,12,1
43,43,24,24,0,D,S,,48,E,3,1
43,43,26,26,0,E,S,,34,H,4,1
43,43,26,26,0,D,S,Private,2,I,12,0
43,43,26,26,0,E,S,Private,27,H,9,0
43,43,26,26,0,E,S,Private,27,H,9,1
43,43,26,26,0,E,S,Private,27,H,9,1
43,43,28,28,0,B,S,,80,C,4,0
43,43,28,28,0,E,S,Private,34,H,9,0
43,43,28,28,0,E,S,Private,36,H,3,0
43,43,28,28,0,D,S,Private,36,H,10,1
43,43,28,28,0,E,M,Private,36,H,1,1
43,43,30,30,0,C,S,Private,79,C,12,0
43,43,30,30,0,B,S,,27,H,4,0
43,43,30,30,0,C,M,,79,C,4,0
43,43,30,30,0,C,S,,79,C,2,0
43,43,30,30,0,D,S,,87,C,5,1
43,43,30,30,0,D,S,,36,H,3,1
43,43,30,30,0,E,S,Private,35,H,2,1
43,43,30,30,0,D,S,Private,27,H,6,1
43,43,30,30,0,E,S,,25,H,4,1
43,43,30,30,0,C,S,,73,C,2,1
43,43,30,30,0,D,S,,27,H,12,1
43,43,30,30,0,D,S,Private,73,C,7,1
43,43,30,30,0,D,S,,73,C,2,1
43,43,30,30,0,E,S,Private,22,H,8,1
43,43,30,30,0,D,M,,28,H,4,1
43,43,30,30,0,E,S,Private,36,H,5,1
43,43,30,30,0,E,S,Private,27,H,2,1
43,43,33,33,0,D,S,,83,C,2,1
43,43,33,33,0,D,S,Private,27,H,6,1
43,43,33,33,0,A,S,,83,C,6,0
43,43,33,33,0,E,S,,28,H,3,0
43,43,33,33,0,A,S,,83,C,10,0
43,43,33,33,0,D,S,Private,83,C,7,1
43,43,33,33,0,E,S,Private,38,H,9,1
43,43,33,33,0,D,S,,27,H,2,1
43,43,33,33,0,B,S,,39,H,2,1
43,43,35,35,0,A,S,,35,H,3,0
43,43,35,35,0,D,S,,34,H,7,1
43,43,35,35,0,E,M,Private,35,H,1,1
43,43,35,35,0,E,S,Private,35,H,7,1
43,43,35,35,0,D,N,,35,H,1,1
43,43,35,35,0,C,M,,80,C,1,1
43,43,35,35,0,D,M,,35,H,2,1
43,43,37,37,0,D,S,,87,C,2,1
43,43,37,37,0,D,S,,87,C,7,1
43,43,37,37,0,E,M,Private,27,H,3,0
43,43,37,37,0,D,S,Private,87,C,10,1
43,43,37,37,0,E,S,,27,H,2,1
43,43,37,37,0,D,S,Private,27,H,12,1
43,43,37,37,0,D,M,Private,86,C,6,1
43,43,37,37,0,D,S,,87,C,3,1
43,43,37,37,0,D,S,Private,27,H,3,1
43,43,39,39,0,B,S,Private,65,A,5,1
43,43,39,39,0,B,M,,65,A,6,1
43,43,39,39,0,E,M,,35,H,2,1
43,43,41,41,0,D,M,,48,E,2,1
43,43,41,41,0,E,S,,48,E,2,1
43,43,41,41,0,D,S,,80,C,3,1
43,43,43,43,0,D,S,,87,C,6,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,,80,C,6,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,A,S,Private,87,C,3,1
43,43,43,43,0,D,S,,80,C,1,1
43,43,43,43,0,B,S,Private,82,C,6,1
43,43,43,43,0,D,S,Private,87,C,5,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,,82,C,4,1
43,43,43,43,0,D,M,,51,B,3,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,A,S,Private,82,C,12,1
43,43,43,43,0,D,S,,82,C,3,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,,83,C,3,1
43,43,43,43,0,D,M,,82,C,2,1
43,43,43,43,0,D,S,,82,C,3,1
43,43,43,43,0,D,S,Private,82,C,12,1
43,43,43,43,0,D,S,,82,C,6,1
43,43,43,43,0,D,M,,83,C,1,1
43,43,43,43,0,D,S,Private,82,C,6,1
43,43,43,43,0,D,S,,82,C,12,1
43,43,43,43,0,D,S,Private,87,C,2,1
43,43,43,43,0,D,S,,87,C,3,1
43,43,43,43,0,D,S,Private,82,C,6,1
43,43,43,43,0,D,S,,87,C,4,1
43,43,43,43,0,D,S,,87,C,3,1
43,43,46,46,0,E,S,Private,83,C,2,1
43,43,46,46,0,E,M,Private,83,C,2,1
43,43,46,46,0,E,S,,83,C,2,1
43,43,46,46,0,E,S,,83,C,2,1
43,43,48,48,0,D,S,,73,C,1,1
43,43,48,48,0,D,S,,73,C,7,1
43,43,48,48,0,D,S,Private,87,C,3,0
43,43,48,48,0,B,S,Private,87,C,6,0
43,43,48,48,0,D,S,,14,D,8,0
43,43,48,48,0,D,M,,87,C,4,1
43,43,48,48,0,D,M,,73,C,8,1
43,43,48,48,0,D,N,,27,H,1,1
43,43,48,48,0,D,S,Private,87,C,4,1
43,43,48,48,0,D,M,,87,C,3,1
43,43,48,48,0,B,S,,87,C,2,1
43,43,48,48,0,D,S,,87,C,4,1
43,43,48,48,0,D,M,,87,C,6,1
43,43,48,48,0,E,N,,87,C,1,1
43,43,48,48,0,B,M,Private,73,C,1,1
43,43,48,48,0,D,S,Private,87,C,3,1
43,43,48,48,0,B,S,,73,C,3,1
43,43,48,48,0,D,S,,87,C,2,1
43,43,48,48,0,D,S,Private,87,C,12,1
43,43,48,48,0,D,S,Private,87,C,12,1
43,43,48,48,0,D,S,,73,C,2,1
43,43,48,48,0,D,M,,87,C,5,1
43,43,48,48,0,D,S,,73,C,8,1
43,43,48,48,0,D,S,,73,C,6,1
43,43,50,50,0,D,S,,63,A,6,1
43,43,52,52,0,C,S,Private,73,C,12,0
43,43,52,52,0,D,M,,73,C,6,0
43,43,52,52,0,A,S,Private,13,D,6,1
43,43,52,52,0,A,M,Private,73,C,12,1
43,43,52,52,0,A,S,Private,73,C,5,1
43,43,52,52,0,A,S,,13,D,12,1
43,43,52,52,0,D,S,,73,C,6,1
43,43,54,54,0,D,S,#N/A,16,G,6,0
43,43,54,54,0,D,M,,16,G,6,0
43,43,54,54,0,D,S,,16,G,4,0
43,43,54,54,0,D,S,,16,G,3,0
43,43,54,54,0,A,M,,16,G,4,0
43,43,54,54,0,D,S,#N/A,16,G,8,0
43,43,54,54,0,D,S,Private,16,G,3,0
43,43,54,54,0,B,S,,16,G,2,0
43,43,54,54,0,C,S,,16,G,3,0
43,43,56,56,0,D,S,,27,H,2,0
43,43,56,56,0,E,N,,73,C,1,1
43,43,59,59,0,E,S,Public,51,B,9,1
43,43,59,59,0,B,S,,65,A,4,0
43,43,59,59,0,B,S,,65,A,6,1
43,43,61,61,0,D,S,,50,B,2,1
43,43,61,61,0,D,M,Private,86,C,10,1
43,43,65,65,0,D,S,Private,82,C,6,1
43,43,65,65,0,D,S,Private,50,B,12,0
43,43,65,65,0,D,S,,17,G,4,0
43,43,65,65,0,D,M,,57,F,4,1
43,43,65,65,0,C,S,,82,C,2,1
43,43,65,65,0,A,S,,62,A,1,1
43,43,65,65,0,C,S,,57,F,2,1
43,43,65,65,0,E,S,,51,B,2,1
43,43,65,65,0,E,N,,82,C,1,1
43,43,65,65,0,D,S,,82,C,5,1
43,43,65,65,0,E,S,,51,B,1,1
43,43,67,67,0,C,S,Private,50,B,6,1
43,43,67,67,0,C,S,Private,50,B,12,1
43,43,69,69,0,D,S,,57,F,5,0
43,43,74,74,0,D,M,,50,B,2,1
43,43,74,74,0,D,N,,50,B,1,1
43,43,74,74,0,D,S,,50,B,4,1
43,43,74,74,0,B,S,Private,50,B,10,1
43,43,74,74,0,B,M,,50,B,6,1
43,43,74,74,0,B,S,,50,B,5,1
43,43,76,76,0,D,S,Private,73,C,6,1
43,43,76,76,0,D,S,Private,36,H,2,1
43,43,76,76,0,B,S,Private,50,B,6,0
43,43,76,76,0,C,S,Private,79,C,6,0
43,43,76,76,0,D,N,,59,F,2,0
43,43,76,76,0,A,M,Private,81,C,5,1
43,43,76,76,0,D,S,Private,73,C,10,1
43,43,76,76,0,D,S,Private,73,C,12,1
43,43,76,76,0,B,S,,59,F,4,1
43,43,76,76,0,D,S,,73,C,6,1
43,43,76,76,0,D,S,,17,G,2,1
43,43,76,76,0,A,S,Private,81,C,12,1
43,43,76,76,0,E,M,,17,G,2,1
43,43,76,76,0,B,S,Private,27,H,10,1
43,43,76,76,0,D,S,,73,C,7,1
43,43,76,76,0,D,S,,73,C,7,1
43,43,76,76,0,C,S,Private,81,C,12,1
43,43,76,76,0,C,S,Private,81,C,7,1
43,43,76,76,0,B,M,Private,73,C,8,1
43,43,76,76,0,D,S,Private,73,C,1,1
43,43,76,76,0,B,M,Private,81,C,2,1
43,43,76,76,0,D,S,,47,E,2,1
43,43,76,76,0,D,S,,81,C,7,1
43,43,76,76,0,D,S,Private,34,H,9,1
43,43,78,78,0,C,M,Private,50,B,4,1
43,43,78,78,0,D,S,Private,51,B,7,1
43,43,78,78,0,B,S,Private,79,C,5,1
43,43,78,78,0,D,S,Private,50,B,2,1
43,43,78,78,0,D,M,,51,B,3,1
43,43,87,87,0,A,S,Private,65,A,12,1
43,43,87,87,0,B,S,Private,73,C,4,1
43,43,87,87,0,E,M,,86,C,9,1
43,43,87,87,0,A,S,,65,A,1,1
43,43,87,87,0,D,S,Private,86,C,6,1
43,43,87,87,0,D,S,Private,60,A,6,1
43,43,87,87,0,D,S,,86,C,8,1
43,43,87,87,0,D,S,,57,F,5,1
43,43,87,87,0,D,M,Private,86,C,8,1
43,43,87,87,0,D,M,Private,86,C,1,1
43,43,91,91,0,B,S,Private,65,A,2,1
43,43,93,93,0,D,S,Private,50,B,7,1
43,43,95,95,0,A,M,,73,C,3,1
43,43,95,95,0,D,N,,73,C,1,1
43,43,95,95,0,D,M,Private,73,C,12,1
43,43,95,95,0,D,S,,87,C,5,1
43,43,95,95,0,D,S,,87,C,2,1
43,43,95,95,0,D,S,,73,C,4,1
43,43,98,98,0,D,S,,73,C,4,1
43,43,98,98,0,A,S,Private,87,C,7,1
43,43,98,98,0,D,S,Private,73,C,6,1
43,43,98,98,0,D,M,,73,C,3,1
43,43,98,98,0,D,S,,73,C,2,1
43,43,98,98,0,B,M,,73,C,1,1
43,43,98,98,0,D,S,Private,87,C,7,1
43,43,98,98,0,D,S,,73,C,2,1
43,43,100,100,0,D,N,,51,B,1,1
43,43,100,100,0,D,S,Private,51,B,1,1
43,43,102,102,0,D,S,,64,A,7,1
43,43,102,102,0,C,S,Private,64,A,8,1
43,43,102,102,0,D,S,Private,64,A,6,1
43,43,102,102,0,A,S,,64,A,3,1
43,43,102,102,0,D,S,Private,64,A,7,1
43,43,104,104,0,A,S,,78,C,2,1
43,43,104,104,0,D,S,,78,C,3,1
43,43,104,104,0,D,S,,78,C,5,1
43,43,104,104,0,B,S,,78,C,5,1
43,43,109,109,0,D,S,,87,C,2,1
43,43,109,109,0,D,M,,87,C,5,1
43,43,109,109,0,D,S,Private,87,C,5,1
43,43,109,109,0,D,M,,87,C,4,1
43,43,109,109,0,D,M,,87,C,2,1
43,43,115,115,0,A,S,,15,G,12,0
43,43,115,115,0,A,M,Private,15,G,7,0
43,43,115,115,0,A,S,Private,15,G,12,1
43,43,115,115,0,D,S,Private,15,G,6,1
43,43,115,115,0,D,S,Private,61,A,6,1
43,43,122,122,0,E,S,,57,F,2,1
43,43,122,122,0,D,S,,57,F,6,0
43,43,122,122,0,D,S,Private,57,F,5,1
43,43,122,122,0,D,S,,57,F,8,1
43,43,122,122,0,D,S,,57,F,2,1
43,43,122,122,0,D,S,Private,57,F,6,1
43,43,137,137,0,D,S,Private,61,A,3,0
43,43,137,137,0,D,S,Private,61,A,6,1
43,43,137,137,0,D,S,,47,E,2,1
43,43,137,137,0,C,S,Private,61,A,9,1
43,43,148,148,0,D,S,Private,15,G,10,1
46,46,20,20,0,A,S,Private,79,C,11,0
46,46,22,22,0,B,M,,27,H,2,0
46,46,22,22,0,D,S,,27,H,2,1
46,46,22,22,0,D,S,,27,H,1,1
46,46,24,24,0,A,S,Private,58,F,12,0
46,46,24,24,0,D,S,,59,F,6,0
46,46,24,24,0,A,S,Private,65,A,4,0
46,46,24,24,0,D,S,,58,F,4,0
46,46,26,26,0,E,S,,82,C,8,0
46,46,26,26,0,D,M,,82,C,3,0
46,46,28,28,0,E,S,Private,27,H,6,1
46,46,28,28,0,B,N,,83,C,1,0
46,46,30,30,0,E,S,Private,36,H,10,1
46,46,30,30,0,D,S,Private,27,H,4,1
46,46,30,30,0,B,S,,82,C,1,1
46,46,35,35,0,D,S,Private,83,C,6,1
46,46,41,41,0,B,S,,65,A,5,0
46,46,50,50,0,D,S,,87,C,3,0
46,46,50,50,0,D,M,Private,73,C,5,1
46,46,54,54,0,D,S,,73,C,2,1
46,46,67,67,0,D,S,,51,B,4,0
46,46,67,67,0,D,S,,51,B,4,0
46,46,69,69,0,D,S,,82,C,2,1
46,46,69,69,0,E,S,,57,F,1,1
46,46,78,78,0,D,S,,50,B,4,1
46,46,80,80,0,D,S,Private,73,C,5,1
46,46,80,80,0,D,S,,81,C,12,1
46,46,80,80,0,B,S,,73,C,4,1
46,46,91,91,0,B,S,,60,A,12,1
46,46,100,100,0,D,S,Private,87,C,12,1
46,46,100,100,0,A,S,,73,C,3,1
46,46,100,100,0,A,M,Private,87,C,7,1
46,46,102,102,0,C,S,,61,A,3,1
46,46,109,109,0,D,S,,78,C,2,1
46,46,115,115,0,D,M,,87,C,2,1
22,48,0,0,0,E,M,Public,87,C,2,1
48,48,20,20,0,D,S,,41,E,2,0
48,48,24,24,0,D,S,Private,86,C,6,0
48,48,24,24,0,C,S,Private,75,C,10,0
48,48,24,24,0,D,S,Private,31,H,2,1
48,48,28,28,0,B,S,,27,H,2,1
48,48,28,28,0,E,S,Private,27,H,9,0
48,48,30,30,0,D,S,Private,30,H,6,1
48,48,33,33,0,E,S,Private,27,H,9,1
48,48,33,33,0,E,S,,35,H,2,1
48,48,33,33,0,E,S,Private,35,H,2,0
48,48,33,33,0,E,S,Private,39,H,10,1
48,48,33,33,0,D,M,Private,36,H,2,1
48,48,33,33,0,D,S,Private,27,H,2,1
48,48,35,35,0,D,S,Private,27,H,7,1
48,48,35,35,0,D,S,,32,H,6,0
48,48,39,39,0,E,S,Private,27,H,1,1
48,48,39,39,0,E,S,Private,35,H,10,1
48,48,48,48,0,D,S,Private,82,C,12,1
48,48,48,48,0,A,S,Private,82,C,12,1
48,48,48,48,0,A,S,,87,C,3,1
48,48,48,48,0,D,S,Private,82,C,12,1
48,48,48,48,0,D,M,,82,C,12,1
48,48,48,48,0,D,S,Private,82,C,6,1
48,48,48,48,0,D,S,Private,82,C,12,1
48,48,48,48,0,D,S,,87,C,2,1
48,48,48,48,0,D,S,Private,82,C,2,1
48,48,48,48,0,D,S,,82,C,12,1
48,48,50,50,0,C,S,Private,80,C,12,1
48,48,52,52,0,E,S,Private,83,C,2,1
48,48,52,52,0,A,S,Private,73,C,2,1
48,48,52,52,0,D,S,,87,C,3,1
48,48,52,52,0,D,S,Private,87,C,5,1
48,48,54,54,0,D,S,Private,73,C,6,1
48,48,63,63,0,E,N,,65,A,1,1
48,48,63,63,0,D,S,Private,65,A,12,1
48,48,63,63,0,D,M,Private,65,A,7,1
48,48,67,67,0,D,S,Private,50,B,7,1
48,48,78,78,0,D,S,Private,62,A,12,1
48,48,85,85,0,D,S,Private,51,B,2,0
48,48,85,85,0,D,S,,51,B,4,0
48,48,85,85,0,D,S,,51,B,4,0
48,48,85,85,0,D,S,,51,B,2,0
48,48,85,85,0,D,S,,51,B,2,0
48,48,85,85,0,D,S,,51,B,2,0
48,48,85,85,0,D,S,Private,27,H,6,1
48,48,85,85,0,D,S,,59,F,5,1
48,48,85,85,0,C,S,Private,81,C,12,1
48,48,85,85,0,C,S,Private,50,B,7,1
48,48,85,85,0,D,S,,81,C,2,1
48,48,85,85,0,A,S,,81,C,4,1
48,48,91,91,0,C,S,,50,B,4,0
48,48,104,104,0,A,S,Private,87,C,6,1
48,48,109,109,0,D,S,,51,B,4,0
48,48,115,115,0,B,S,,78,C,4,1
48,48,128,128,0,A,S,,15,G,4,0
48,48,135,135,0,D,S,,57,F,5,1
48,48,135,135,0,D,S,,57,F,3,1
48,48,137,137,0,A,S,Private,60,A,12,1
9,48,15,449,0,D,S,Public,73,C,7,1
50,50,24,24,0,D,S,Private,27,H,4,1
50,50,26,26,0,D,M,,58,F,4,0
50,50,26,26,0,D,S,Private,86,C,5,1
50,50,30,30,0,D,S,Private,38,H,4,1
50,50,33,33,0,C,S,Private,27,H,12,1
50,50,33,33,0,D,M,,59,F,2,0
50,50,39,39,0,A,S,Private,36,H,6,1
50,50,50,50,0,A,S,Private,87,C,6,1
50,50,50,50,0,D,S,,83,C,6,1
50,50,50,50,0,A,S,Private,87,C,10,1
50,50,54,54,0,E,S,,83,C,2,1
50,50,54,54,0,D,S,,73,C,2,1
50,50,54,54,0,D,S,,73,C,6,1
50,50,56,56,0,D,S,,87,C,7,1
50,50,56,56,0,D,S,Private,87,C,2,1
50,50,56,56,0,A,S,Private,87,C,7,1
50,50,56,56,0,A,S,,87,C,2,1
50,50,72,72,0,B,S,,50,B,1,1
50,50,85,85,0,D,S,Private,50,B,5,1
50,50,87,87,0,D,M,Private,17,G,8,1
50,50,87,87,0,D,M,,81,C,3,1
50,50,87,87,0,D,S,Private,81,C,9,1
50,50,89,89,0,D,M,,51,B,6,0
50,50,89,89,0,E,M,,73,C,1,1
50,50,93,93,0,B,S,Private,50,B,9,1
50,50,109,109,0,D,S,,50,B,2,1
50,50,109,109,0,D,S,,50,B,6,1
50,50,111,111,0,E,S,Private,87,C,2,1
50,50,113,113,0,D,S,,73,C,3,1
50,50,113,113,0,D,N,,73,C,2,1
50,50,113,113,0,D,S,Public,73,C,4,1
50,50,113,113,0,D,M,,73,C,2,1
50,50,113,113,0,D,S,Private,73,C,6,1
50,50,126,126,0,D,M,,87,C,3,1
50,50,139,139,0,D,S,,57,F,2,1
7,50,20,143,0,C,S,,60,A,9,0
50,50,143,143,0,B,S,Private,60,A,12,0
52,52,0,0,0,D,S,,92,C,3,0
52,52,0,0,0,D,S,,95,C,4,0
52,52,9,9,0,D,S,Private,86,C,8,0
52,52,11,11,0,D,S,Private,83,C,7,1
52,52,17,17,0,C,S,Private,7,I,9,0
52,52,26,26,0,D,S,,87,C,4,1
52,52,26,26,0,D,M,,87,C,12,1
52,52,28,28,0,E,S,Private,39,H,5,1
52,52,30,30,0,E,S,Private,27,H,10,1
52,52,30,30,0,D,S,Private,23,H,6,1
52,52,37,37,0,D,M,,27,H,3,1
52,52,37,37,0,E,M,Private,36,H,3,1
52,52,37,37,0,D,S,Private,27,H,12,1
52,52,41,41,0,D,S,Private,79,C,2,0
52,52,41,41,0,D,M,,79,C,2,0
52,52,41,41,0,D,S,,79,C,2,0
52,52,41,41,0,D,S,,79,C,2,0
52,52,41,41,0,E,S,,35,H,4,1
52,52,48,48,0,D,M,,73,C,2,1
52,52,48,48,0,E,N,,73,C,1,1
52,52,48,48,0,D,S,,73,C,2,1
52,52,52,52,0,D,S,Private,82,C,2,1
52,52,52,52,0,D,S,Private,82,C,12,1
52,52,52,52,0,D,S,Private,82,C,12,1
52,52,52,52,0,B,S,Private,82,C,12,1
52,52,52,52,0,D,S,Private,82,C,10,0
22,52,52,52,0,B,S,,78,C,5,0
52,52,52,52,0,D,S,,82,C,2,0
52,52,52,52,0,D,S,,82,C,2,0
52,52,52,52,0,D,S,Private,82,C,12,1
52,52,52,52,0,D,S,,82,C,2,1
52,52,52,52,0,D,S,Private,82,C,12,1
52,52,52,52,0,D,S,Private,82,C,12,1
52,52,52,52,0,D,S,Private,82,C,6,1
52,52,52,52,0,E,M,,82,C,1,1
52,52,52,52,0,D,S,Private,82,C,6,1
52,52,52,52,0,B,S,Private,87,C,6,1
52,52,54,54,0,D,M,,16,G,8,0
52,52,54,54,0,D,S,Private,16,G,6,0
52,52,54,54,0,D,S,,16,G,2,1
52,52,56,56,0,A,M,Private,73,C,12,1
52,52,56,56,0,A,S,,73,C,7,1
52,52,56,56,0,D,S,Private,73,C,2,1
52,52,59,59,0,B,M,,63,A,12,1
52,52,59,59,0,A,S,Private,87,C,6,1
52,52,61,61,0,A,S,Private,73,C,12,1
52,52,63,63,0,D,S,,73,C,3,1
